"x1","y1","x2","y2"
4.75330812153763,3.79124417155238,2.58042720387081,1.97744428831338
4.65245740060227,4.36689566725237,3.29468738015526,2.10626390067579
4.04838143273498,4.88521039855443,1.90946522968885,0.319448082894923
4.95497227519108,2.83594513913221,3.51666130891583,2.4623340477475
4.21509553054292,3.91477441995161,3.12197787231565,2.18719990982309
3.33205806341186,4.75602385756904,1.89386178272323,4.16858124788747
4.61977347971224,3.84712288393608,3.26037127054819,2.54898509198653
5.91899660906077,5.00299090439117,4.55856141540369,2.23552857549295
4.42465303739161,4.81962448128191,4.02512761756158,4.6082280138184
5.60796432222503,4.95022431199919,3.62374840059513,4.80666697615459
3.38211729171084,4.66789286698463,2.54972778412351,1.23039942293279
4.94443803447546,4.36062274936526,3.27497225912524,2.61391846795799
5.51940720394346,4.24214564759092,4.76130213633395,2.07980144452499
5.30115336216671,1.94719705662104,3.94007360622996,1.4586350761083
5.10567619414894,4.43876183976521,4.10811171923315,2.46810653817603
4.35929399169462,4.73807289386837,2.89738893474843,1.32163818642157
4.15029565396642,4.78048753705808,3.32983848172795,2.55569624441392
3.97587120939509,3.63748301150527,3.03806447197516,3.25197821605506
5.11764659710013,6.31479688890519,2.98844404089964,2.90641141196425
4.0525253858152,4.50218203537338,1.54405548772568,2.07578398417211
4.50944255629933,4.47914862534869,3.6640150253407,3.36146131083938
4.74390780780175,5.69543912180904,2.28759330331835,3.47128342205015
6.84386200523221,4.3346923802504,4.29021642945355,1.09946729791835
4.34805009830454,3.85407640556665,3.14503858734427,2.15928115066686
5.23538657228486,6.96806845173522,4.46240088873418,4.63360382566476
5.07796084956371,4.53451744209,3.5974249032117,3.45382414172769
4.03814336586987,5.84501143116927,2.60179092413109,3.07778019210608
4.9286919138764,3.0401009292484,3.86145883070425,2.28588620877731
6.44455085842335,4.7428484554841,5.56175213383349,1.58404629828503
5.45150405307921,5.0138751195606,4.43347009759208,2.79080570663726
5.04123292199294,4.81240842180368,1.92817742429803,1.66552751277051
4.57750316766038,3.36761469078728,4.08193547031,1.43838173860339
2.94675277845948,3.90328510816322,2.20918865391337,2.60447226813492
6.13133721341418,3.76198051091227,4.23799613234497,1.20841143635341
3.53935992907518,4.77451130396684,3.2222088140278,2.4772751151927
5.73994751087733,5.80675934312385,3.95397676549807,3.23936411991451
6.90910356921748,2.84774337427783,3.96388990134533,1.87393728250459
3.5561068390282,5.3025255140086,3.65388417778054,3.93437194697459
5.70178433537471,3.46949080380392,4.11407186643714,1.14009689219884
4.73780251059753,4.87611002216189,4.13633305656653,2.90912846907299
3.42785584085451,4.68825939039896,4.55792115469131,2.1469448862845
3.48533234621825,3.84570987576404,3.0433408392172,1.6781513898603
3.39846382642541,3.37442519106783,2.54002187733452,2.06088944615158
4.4690934778297,4.50604906459096,1.36725006337254,1.43300850107221
3.5382444150041,4.50029202521568,4.82255181514208,1.10318051837196
5.68791677297583,5.58967785184145,3.57575249941916,2.40907811764743
7.10010894052567,3.07769569825575,6.0653813819903,3.34249489315923
3.71296952396482,2.47751158913042,2.65170193421248,1.40691340773867
5.78773884747518,6.16672399543074,5.35795838194117,3.31061100150212
5.76904224100091,5.77734151941182,3.95222116744183,2.73596352172279
5.33220257895012,5.03494972259272,4.0822678377521,2.92359433249516
3.99162339172299,4.91266542462796,3.1495111645009,1.60288487460977
4.88054739336934,5.38133913565181,3.36764496431624,3.56691876685257
4.71960466482975,1.75495860098324,2.61447899291353,1.64170811506935
5.56298953322048,5.77917395660496,4.74759702660664,2.22280627781067
4.62756124389617,3.90328077660653,2.93327025969219,2.06771103168182
5.97697338668562,5.02370884663689,2.36308246711755,3.18024617292262
4.62541914223299,4.09246794178632,2.97449176040989,2.54571387658151
6.05271146557933,5.68777839375254,4.59574389596919,4.06592971676046
3.95082299333393,3.83677444904457,3.23593095955703,1.43940187503534
3.73984475524189,4.64045719246081,3.29126807009505,3.12307664490083
8.24103993494241,5.08162700184374,3.78316415114469,3.68599320218471
4.58314241183957,3.28215551445036,3.24299595521881,1.64118994144182
5.29822759154072,5.79947878790248,4.5832969213085,2.06887292005756
5.63656967403385,5.43187091348443,4.92592196488794,1.86508918008954
4.51621937429126,6.07912805144383,3.2939662805991,3.24950272436263
5.51686204431361,4.72021254587339,3.44495946238524,2.382869835804
5.36896452738509,5.7356921040437,5.02189095000371,4.25445542783715
4.78461949235831,6.41080490172657,2.34012828990101,3.47089427832342
5.06529303352532,4.23810579501863,3.03080369423588,1.90421572122919
4.96593274626154,3.16682871112325,3.48230177884138,0.942890960277761
7.12845189901618,4.89918400256674,3.24984373771646,2.20659745124411
4.25866390372717,4.06355793113277,3.16574582803555,2.32560027714369
3.90400373292534,4.32288162438692,4.31886940818181,1.75880530540198
5.03778839917108,6.22364149707061,3.76037397625059,3.4046195349299
5.31048074944314,4.26700033232759,3.28587722121622,1.97037776613953
5.43652347891018,5.00396169947797,4.09898345057793,2.46078910064663
4.54163466728889,4.13480633529114,2.87452086407283,1.52367826259908
3.93667386602881,4.20145286833367,3.45934780594439,3.59828340186331
6.26318517608949,5.19301321633311,4.89374360287112,2.96962118931851
4.65034961204644,5.72331957965092,3.4719920509375,2.93886970546457
4.13448713734663,4.36166451869477,1.99822274621248,0.804624589305315
4.7637204310589,5.14195844934878,2.35567532343194,3.06098894248487
4.80282410565145,5.21970726147897,2.97095561259726,1.74926644405296
6.10992028971364,5.74774935776973,4.84241441685063,2.19687451259582
5.0847372921972,3.95102663547478,1.76600983346801,2.82355732022695
5.75405378518452,6.35309734975003,2.63858623555623,2.75448380121188
4.50070798282774,3.96925565555431,2.52118126271665,0.639075236501953
5.2144453095816,4.45854942522473,3.81444841822021,3.72078758895954
4.67531408850917,5.80664449426692,2.76813310457597,0.888263666243669
5.09458352817357,5.82245896459765,4.42118278668316,3.29669116254409
4.10463664202246,3.1413991201955,2.94729412117448,2.48082271154813
3.68919846667203,3.23368853958415,2.35482524666196,1.15762096917243
6.99721338474797,3.74108495605378,4.90188619281016,2.55158496202555
5.60070882367242,4.86205983972156,4.08345851003601,2.85619912896671
3.74872863837506,4.28945945943098,2.375508189304,2.92315516994151
4.38883408331958,4.68076491235094,3.3154619716645,2.69846888363435
3.81451991540269,4.69651368883936,3.36457338185129,2.064150443802
7.19881034888372,4.5577502586801,4.79598190206752,3.27577478471258
6.31241297643351,3.90002530183134,3.40980338222344,2.8317493035837
4.73485494330365,5.447241539066,4.14103754351638,1.90312688264813
5.54319405923209,5.41401952037595,4.77674991413813,1.599297266877
4.58566005208114,2.86653147829564,3.08715596693437,1.73340062852091
4.52375310538442,4.26197848076604,3.22955597881517,1.93799680302471
4.21139716214976,3.36747132588843,2.71869278162869,0.97969695652051
4.40538273254049,2.25086374922018,4.38199679315651,1.40802831655415
6.65090746733669,5.14539237138915,4.57558463365481,1.6672504740998
4.94597187491456,4.40457985321578,3.22726668514048,2.38541020983873
5.11924523642758,4.43840430341519,1.44096923713903,1.7873435349753
5.24368742959909,4.78925877068096,2.32747005691131,3.20580367058628
6.23247587848534,5.75220792794219,4.20454096434265,4.86372207195464
4.48393616905522,4.55077835519995,3.31715899144208,1.53592156403607
4.00749284960796,3.58581201200886,2.94240679429504,2.68120542651872
6.67569693240319,4.26790982779968,4.84863585612042,3.03485340657482
4.55883678309471,4.23584824188723,2.97126611246844,2.09406759562008
4.27693403006013,4.59309719559699,4.02875748973551,1.9020151819992
3.76372688111671,3.08943771163297,1.76253814858929,2.87239393823485
3.7152842776822,3.93027641446228,1.6769432453791,0.339272738964134
4.42602652070201,5.29507521637852,2.28883936158366,2.04607690534668
5.61798581716653,4.57711565391547,4.31825365871557,1.24317008835662
6.10984813892972,4.13453377408453,3.81549487041038,3.38104907468364
5.70758835383559,4.43633133772514,4.37291478191922,2.19272862435773
4.63634270290475,5.5055513562334,3.20511648545339,2.2461178532081
5.0597499373846,5.06796894242952,3.06995507540795,5.08039814996333
4.29540353631993,5.52529686097758,2.95807908025428,2.59962928371292
4.28278183842599,4.42393240868957,1.54408394155753,1.84285169782521
5.88465049897692,5.1756702461835,3.04176709039387,2.89862534848001
3.98440742139646,3.6368653140708,1.56594905642563,0.598447171163992
6.95529396549246,5.69195885857807,5.45949657204213,3.36455505411813
4.90968040603415,3.96657057962101,2.77029024585103,2.00066571158784
5.21453882662922,3.14379614329302,3.86759652420536,2.15379243800425
4.26147229526043,4.40643465426225,4.22521555983623,1.40282458248066
4.42561131023673,6.27353461080245,3.3140927299909,2.1335879016263
3.68298386769476,4.90580949988149,3.04975695890556,1.77589045610112
4.81707461162727,5.61037577343444,2.12975844498366,2.11146611206228
5.41898240492446,4.98455044457049,3.05146546936049,3.57495839166751
5.32430434416138,3.98873412493219,3.5048708765734,3.39124053383549
4.21846351294525,4.06329819877329,3.1611609188962,1.92165206837259
4.211378029146,3.99016530193187,2.29620358112027,1.73005467521961
4.49780128165714,3.88064060471505,5.17291596115302,1.7388053057144
6.49606066984635,5.65298548488362,4.01191532062599,2.9661894432205
3.86269637933426,2.96144541143487,2.57503211725813,1.64837118946822
4.8209484056198,5.31265065379871,3.99283782729246,2.83918261229392
6.90236182167893,5.93486103272957,4.61733820956618,2.46683744242272
4.89902511467119,3.27108517533261,2.58887568278043,1.12081947054391
3.64015929617861,4.73153978675411,3.60263213661077,3.21429397531637
4.33523056472594,6.73079582176229,4.80621070528119,2.68693949629485
5.48545997890488,4.08842251172986,3.53665931495854,2.42635155876279
4.62439712833023,5.23222337990714,3.80845711646899,2.50975263775321
4.43812363645022,3.54923524531566,2.85097886848614,1.09722694805075
4.65608276587154,5.50753624796426,4.24271280669035,3.14147230330207
5.09049664713922,4.77697371406833,2.57570915097539,2.55832304913562
6.59850877114583,6.63146802296691,6.48223616936188,4.43226477127135
4.91143488786112,3.01445973782142,2.57578439326417,1.79089505161627
6.08079949615152,4.77294196272009,2.8279086090693,2.25202012814251
5.63075411565057,4.16230105856957,3.36710300778474,2.45063176563718
4.88636010449386,4.26864316227186,3.4142754720173,1.24761995612986
3.4670979971094,3.41055065644682,3.71455609598825,1.04221481957479
4.47888268244748,3.50982122419924,3.67037332748064,2.26003535883599
4.51012954686153,4.93176123867491,3.35538376680237,2.15722072917696
5.04715443276153,3.42656561575153,2.09730352034054,1.82257293249479
6.30019867766682,6.37409053485633,3.73208725006699,3.08747871417165
7.29307897383109,4.00171710683558,4.31625496249923,1.80958464509772
6.54758105898377,5.06535346909041,6.32928211407844,1.06594856626861
4.86684903567106,4.9930439975278,1.94385125796636,2.7629704787195
3.24347260444236,4.55977712042533,3.43853544778307,2.75756971473186
4.61122013592826,4.0816193769121,2.70014653755941,1.06279677607756
5.08920722307329,4.60626416225039,4.79864916397666,3.53734856197437
5.84501300406744,5.71476805302991,3.15409960066098,3.1785323805685
5.96252796848427,3.33229247346886,3.7626210666661,3.00248202223107
5.68430942941646,3.92355311729286,2.7472245848046,1.37211581286496
3.60472565020053,4.40182000937677,3.40553996806496,2.25462559945416
5.84964304563336,4.31011093535301,4.97386730087775,2.22899751155349
4.55344278357278,5.73603682904283,4.98450556271588,3.36456495547983
5.17480270016126,5.22569467340321,4.27062081083289,2.14707048504726
5.07455117717373,4.59453210556688,4.9307950133625,2.33718982238216
5.42816676497051,3.12069271195447,4.33536105180546,0.368166442283683
5.02467498282614,4.53350272017408,3.31353810598867,1.69377143205585
3.33252490241434,3.68334160252731,2.78456056234039,1.90661623818445
5.73649596477344,4.61860227591144,3.01437306838826,1.85603331293134
5.38602656834968,3.43424874344922,3.23170129734389,1.87744656556547
4.73434837472178,4.91896255624646,4.32773766528924,2.06667908083059
5.11814451104668,3.49648691300697,3.69139695291061,2.39595332523665
5.13403864536846,4.31398961216813,3.79570311041812,3.17379035640375
5.221019468561,4.94773167001965,2.76955123653467,1.84319348461794
6.64084616597749,4.2087380607802,3.67856011087749,2.10195059403405
4.78094962106652,5.01727629200002,2.78224525793041,3.63681448560245
5.16806538388466,3.2339092135137,3.54705123065587,0.0512316204469818
6.16838387306909,2.04074048296019,2.69993392875334,1.1772643470984
6.05418102337692,5.28122229779893,4.53296808332749,4.36967044877194
6.14526311038036,5.68411876007511,3.31632217765837,4.64304587031948
4.42253199894044,4.04091417609075,4.48227320119666,2.18389512901046
7.00248273029283,5.60487107367946,4.99068865946479,2.25130954201015
5.06670087093018,3.36409373619538,2.64536629290155,1.98467351716352
6.86685184470686,4.9329069465864,4.61284405767169,2.13762844634763
3.64909731396929,2.15321081815017,1.97322826123231,2.38844788449018
5.02098358635424,5.68747596734479,3.9449053544538,2.1319026210109
6.24991457096922,6.73488523283393,4.66676050705963,3.61727482639749
